New_Date(dt),posneg,neg,pos,compound,vader_pred
2019-11-10 00:00:00,1,0.196,0.444,0.16279999999999994,0
2019-11-11 00:00:00,0,0.0,0.66,1.3749,3
2019-11-13 00:00:00,-3,0.834,0.0,-1.2248,-2
2019-11-14 00:00:00,0,0.0,0.0,0.0,0
2019-11-15 00:00:00,0,0.0,0.0,0.0,0
2019-11-16 00:00:00,0,0.0,0.316,0.4019,1
2019-11-18 00:00:00,0,0.0,0.0,0.0,0
2019-11-26 00:00:00,1,0.0,1.7420000000000002,3.0396,7
2019-11-27 00:00:00,0,0.0,0.318,0.4215,1
2019-11-28 00:00:00,-2,0.0,0.0,0.0,0
2019-11-30 00:00:00,-1,0.0,0.0,0.0,0
2019-12-02 00:00:00,-2,0.0,1.3619999999999999,1.8306,2
2019-12-03 00:00:00,2,0.0,0.0,0.0,0
2019-12-04 00:00:00,-2,0.0,0.0,0.0,0
2019-12-09 00:00:00,0,0.0,1.3760000000000001,2.5258000000000003,6
2019-12-11 00:00:00,0,0.0,0.508,1.4006,2
2019-12-14 00:00:00,-1,0.0,0.435,0.6597,1
2019-12-15 00:00:00,0,0.0,0.0,0.0,0
2019-12-16 00:00:00,0,0.0,0.196,0.29600000000000004,1
2019-12-17 00:00:00,0,0.0,0.278,0.5464,2
2019-12-19 00:00:00,0,0.26,2.358,3.0244,6
2019-12-23 00:00:00,2,0.0,0.906,1.4006,2
2019-12-24 00:00:00,-3,0.0,0.34600000000000003,0.5719,1
2019-12-27 00:00:00,0,0.0,0.0,0.0,0
2020-01-02 00:00:00,0,0.0,0.532,0.736,2
2020-01-06 00:00:00,1,0.231,0.21600000000000005,-0.04519999999999996,0
2020-01-08 00:00:00,-1,0.0,0.0,0.0,0
2020-01-12 00:00:00,0,0.0,0.641,1.1557,3
2020-01-13 00:00:00,0,0.0,0.0,0.0,0
2020-01-15 00:00:00,0,0.0,0.0,0.0,0
2020-01-16 00:00:00,-16,0.0,2.6150000000000007,2.9955999999999996,8
2020-01-17 00:00:00,-6,0.356,0.521,0.29769999999999985,0
2020-01-18 00:00:00,-1,0.0,0.0,0.0,0
2020-01-20 00:00:00,1,0.106,0.342,0.6908,1
2020-01-21 00:00:00,0,0.0,0.0,0.0,0
2020-01-30 00:00:00,1,0.0,0.245,0.3818,1
2020-03-02 00:00:00,-1,0.156,0.199,0.2023,1
2020-03-06 00:00:00,0,0.151,0.294,0.4215,1
2020-03-07 00:00:00,0,0.318,0.513,0.5753,1
2020-03-09 00:00:00,0,0.0,0.597,0.9534,2
2020-03-11 00:00:00,-4,0.0,1.24,2.3964999999999996,4
2020-03-13 00:00:00,-4,0.0,0.6599999999999999,1.7157,3
2020-03-16 00:00:00,-2,0.179,0.0,-0.34,-1
2020-03-17 00:00:00,0,0.0,0.0,0.0,0
2020-03-19 00:00:00,2,0.0,1.348,2.7015000000000002,5
2020-03-20 00:00:00,2,0.0,0.431,0.6486,1
2020-03-21 00:00:00,0,0.0,0.273,0.4588,1
2020-03-22 00:00:00,0,0.4320000000000001,0.0,-0.5920000000000001,-2
2020-03-23 00:00:00,-2,0.386,1.3200000000000003,1.8738000000000001,6
2020-03-24 00:00:00,13,0.446,5.955,9.6939,16
2020-03-25 00:00:00,0,0.0,0.0,0.0,0
2020-03-26 00:00:00,0,0.0,0.472,1.1438,2
2020-03-27 00:00:00,-1,0.0,0.42400000000000004,0.743,2
2020-03-28 00:00:00,-5,0.0,1.563,3.0580000000000003,6
2020-03-29 00:00:00,-1,0.256,0.0,-0.4767,-1
2020-03-30 00:00:00,-1,0.0,0.0,0.0,0
2020-03-31 00:00:00,0,0.0,0.202,0.5106,1
2020-04-01 00:00:00,-4,0.0,0.27,0.5719,1
2020-04-02 00:00:00,-8,7.001000000000001,3.055,-5.297900000000001,-15
2020-04-03 00:00:00,0,0.0,0.0,0.0,0
2020-04-04 00:00:00,0,0.0,0.0,0.0,0
2020-04-06 00:00:00,0,0.0,0.0,0.0,0
2020-04-07 00:00:00,-1,0.342,0.0,-0.6369,-1
2020-04-08 00:00:00,0,0.0,0.336,0.368,1
2020-04-09 00:00:00,-4,0.0,0.0,0.0,0
2020-04-10 00:00:00,0,0.0,0.0,0.0,0
2020-04-13 00:00:00,4,0.0,3.8230000000000004,6.0557,12
2020-04-14 00:00:00,0,0.0,0.227,0.6486,1
2020-04-17 00:00:00,-1,0.188,0.0,-0.4588,-1
2020-04-19 00:00:00,-1,0.0,0.0,0.0,0
2020-04-20 00:00:00,0,0.152,0.536,0.23080000000000006,1
2020-04-21 00:00:00,0,0.0,0.9259999999999999,1.3598000000000001,3
2020-04-23 00:00:00,1,0.0,0.292,0.5106,1
2020-04-25 00:00:00,-1,0.0,0.0,0.0,0
2020-05-07 00:00:00,-2,0.0,0.462,0.256,2
2020-05-08 00:00:00,-2,0.0,0.488,0.8808,2
2020-05-09 00:00:00,-11,0.0,2.891,6.0391,11
2020-05-10 00:00:00,-1,0.0,0.0,0.0,0
2020-05-11 00:00:00,3,0.084,0.8029999999999999,1.1855000000000002,4
2020-05-13 00:00:00,0,0.0,0.0,0.0,0
2020-06-04 00:00:00,0,0.0,0.0,0.0,0
2020-06-06 00:00:00,-2,0.5469999999999999,0.0,-0.7636,-2
2020-06-08 00:00:00,0,0.0,0.444,0.4588,1
2020-06-09 00:00:00,-1,0.0,0.37,0.9738,2
