New_Date(dt),posneg,neg,pos,compound,vader_pred
2019-11-14 00:00:00,0,0.0,0.231,0.4019,1
2019-11-15 00:00:00,-1,0.0,0.262,0.4939,1
2020-01-11 00:00:00,0,0.0,0.0,0.0,0
2020-01-13 00:00:00,0,0.0,0.0,0.0,0
2020-01-15 00:00:00,0,0.0,0.728,1.3659,2
2020-01-17 00:00:00,0,0.0,0.994,1.8211,3
2020-01-22 00:00:00,-1,0.0,0.0,0.0,0
2020-01-29 00:00:00,-23,0.17800000000000002,8.176,17.2485,27
2020-01-30 00:00:00,-8,0.9259999999999999,6.600999999999997,11.650800000000002,20
2020-01-31 00:00:00,0,0.0,0.0,0.0,0
2020-02-01 00:00:00,0,0.0,0.392,0.5920000000000001,2
2020-02-02 00:00:00,0,0.416,0.76,0.06959999999999988,0
2020-02-04 00:00:00,0,0.208,0.59,1.0846,2
2020-02-06 00:00:00,0,0.0,3.5220000000000002,4.806299999999999,7
2020-02-07 00:00:00,0,0.488,0.976,1.2094,4
2020-02-08 00:00:00,0,0.0,0.824,1.486,2
2020-02-10 00:00:00,0,0.0,1.0470000000000002,2.5179,5
2020-02-12 00:00:00,0,0.0,2.6350000000000002,4.6748,8
2020-02-13 00:00:00,-10,0.0,3.071,5.551400000000001,14
2020-02-14 00:00:00,-3,0.0,0.399,0.9545999999999999,3
2020-02-16 00:00:00,3,0.0,0.0,0.0,0
2020-02-17 00:00:00,0,0.0,0.0,0.0,0
2020-02-20 00:00:00,-17,0.0,5.029,11.411,23
2020-02-21 00:00:00,4,0.292,6.427999999999999,11.5874,19
2020-02-22 00:00:00,2,0.0,1.3599999999999999,2.7732,4
2020-02-24 00:00:00,0,0.0,1.6169999999999998,3.2394000000000003,6
2020-02-26 00:00:00,0,0.0,1.697,3.4573,7
2020-03-01 00:00:00,0,0.41,0.542,0.2054,2
2020-03-02 00:00:00,0,0.0,1.8780000000000001,4.0129,7
2020-03-04 00:00:00,-4,0.0,1.131,1.2899,4
2020-03-05 00:00:00,0,0.0,0.0,0.0,0
2020-03-06 00:00:00,0,0.0,0.0,0.0,0
2020-03-08 00:00:00,0,0.0,0.0,0.0,0
2020-03-10 00:00:00,3,0.0,2.1350000000000002,5.143,11
2020-03-11 00:00:00,0,0.0,1.218,2.223,4
2020-03-13 00:00:00,0,0.0,1.6400000000000003,2.3436,4
2020-03-14 00:00:00,0,0.0,1.217,1.6153999999999997,3
2020-03-15 00:00:00,0,0.0,1.71,1.9457999999999998,3
2020-03-16 00:00:00,0,0.0,0.262,0.4939,1
2020-03-18 00:00:00,0,0.217,0.14800000000000002,-0.3182,-1
2020-03-20 00:00:00,-3,0.6769999999999999,1.37,1.6155999999999997,2
2020-03-23 00:00:00,0,0.0,0.46699999999999997,0.9878,2
2020-04-10 00:00:00,0,0.0,0.0,0.0,0
2020-04-27 00:00:00,0,0.302,0.0,-0.3818,-1
2020-04-28 00:00:00,-2,0.0,0.244,0.4404,1
2020-04-29 00:00:00,0,0.0,0.681,1.2618,2
2020-04-30 00:00:00,0,0.0,0.0,0.0,0
2020-05-04 00:00:00,-2,0.0,0.0,0.0,0
2020-05-08 00:00:00,-1,0.318,1.7469999999999999,2.4356,4
2020-05-10 00:00:00,0,0.0,0.686,1.1438,2
2020-05-11 00:00:00,0,0.0,0.0,0.0,0
2020-05-12 00:00:00,0,0.0,0.242,0.4939,1
2020-05-13 00:00:00,-2,0.0,0.635,1.2378,3
2020-05-14 00:00:00,0,0.0,0.262,0.4939,1
2020-05-15 00:00:00,0,0.0,0.16699999999999998,0.4939,1
2020-05-17 00:00:00,0,0.0,1.06,1.6076,4
2020-05-18 00:00:00,0,0.0,0.8180000000000001,1.9756,4
2020-05-19 00:00:00,0,0.0,0.853,1.1141999999999999,2
2020-05-21 00:00:00,0,0.0,0.0,0.0,0
2020-05-22 00:00:00,0,0.0,0.0,0.0,0
2020-05-25 00:00:00,3,0.0,0.0,0.0,0
2020-05-26 00:00:00,0,0.122,0.18600000000000005,0.29159999999999997,0
2020-05-29 00:00:00,0,0.0,0.0,0.0,0
2020-06-01 00:00:00,0,0.0,0.556,0.8038,2
2020-06-02 00:00:00,0,0.0,0.22,0.4767,1
2020-06-03 00:00:00,0,0.0,0.878,1.1438,2
2020-06-04 00:00:00,2,0.0,0.422,0.68,2
2020-06-05 00:00:00,0,0.26,0.0,-0.256,-2
2020-06-07 00:00:00,0,0.0,0.8280000000000001,1.4817,3
2020-06-08 00:00:00,0,0.0,0.524,0.9878,2
2020-06-09 00:00:00,0,0.0,0.462,1.0212,2
2020-06-11 00:00:00,0,0.0,0.686,1.1438,2
2020-06-12 00:00:00,0,0.0,0.0,0.0,0
2020-06-15 00:00:00,-2,0.4,1.1099999999999999,2.1029999999999998,5
2020-06-16 00:00:00,0,0.0,0.5720000000000001,0.9878,2
2020-06-19 00:00:00,0,0.0,0.0,0.0,0
2020-06-20 00:00:00,2,0.0,1.414,2.6916,4
2020-06-22 00:00:00,0,0.0,0.158,0.128,1
2020-06-24 00:00:00,0,0.0,0.0,0.0,0
2020-06-25 00:00:00,0,0.0,0.484,0.9878,2
2020-06-27 00:00:00,0,0.0,0.306,0.4046,2
2020-06-28 00:00:00,0,0.0,0.956,1.5012,2
2020-06-29 00:00:00,2,0.184,2.7270000000000003,4.0615,6
2020-06-30 00:00:00,2,0.0,0.28800000000000003,0.9878,2
2020-07-01 00:00:00,0,0.0,0.0,0.0,0
2020-07-03 00:00:00,-1,0.0,0.579,1.2208,2
2020-07-04 00:00:00,0,0.0,0.312,0.6124,1
2020-07-06 00:00:00,-2,0.0,2.511,4.3069,7
2020-07-07 00:00:00,0,0.0,0.242,0.4939,1
2020-07-09 00:00:00,2,0.225,1.3639999999999999,2.523,5
2020-07-10 00:00:00,0,0.206,0.58,1.2248,2
2020-07-11 00:00:00,-2,0.0,0.228,0.4046,2
2020-07-12 00:00:00,0,0.174,0.197,0.17559999999999998,0
2020-07-14 00:00:00,0,0.333,0.239,-0.4939,-1
2020-07-15 00:00:00,0,0.0,1.324,1.6838000000000002,6
2020-07-16 00:00:00,0,0.27,0.454,0.6364,2
2020-07-20 00:00:00,0,0.0,0.726,1.4817,3
2020-07-23 00:00:00,-19,0.798,14.564000000000002,26.492700000000006,45
2020-07-24 00:00:00,1,0.0,6.308,12.2746,22
2020-07-30 00:00:00,-3,0.0,2.052,2.9661,6
2020-07-31 00:00:00,0,0.0,1.0290000000000001,1.7157,3
