,Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred,New_date(str),New_Date(dt)
0,2020-10-30 09:36:00,"""Samsung C&T stock lion""... On the day of Lee Kun-hee's death, a couple’s conversation [Here...",0,0.231,0.0,0.769,-0.5994,-1,2020-10-30,2020-10-30 00:00:00
1,2020-10-29 16:00:00,[Market Insight] Samsung C&T issuing corporate bonds in 3 years… KRW 250 billion raised,-1,0.0,0.0,1.0,0.0,0,2020-10-30,2020-10-30 00:00:00
2,2020-10-29 11:01:00,Samsung C&T Junji collaborates with global sports brand Reebok,0,0.0,0.0,1.0,0.0,0,2020-10-29,2020-10-29 00:00:00
3,2020-10-29 08:07:00,"""Samsung C&T's corporate governance structure is an opportunity to resolve undervaluation""-IBK Investment & Securities",0,0.0,0.43200000000000005,0.568,0.765,1,2020-10-29,2020-10-29 00:00:00
4,2020-10-29 06:59:00,[Kim Dae-sung's Stock Analysis] Why Samsung C&T continues to decline after a surge in stock prices?,0,0.0,0.0,1.0,0.0,0,2020-10-29,2020-10-29 00:00:00
5,2020-10-28 09:05:00,"Samsung C&T Construction, quarterly sales profitability of 3 trillion won in one year stagnated",-1,0.0,0.345,0.655,0.7003,1,2020-10-28,2020-10-28 00:00:00
6,2020-10-28 09:01:00,"[Hot-Line] ""Samsung C&T to improve profits when corona 19 calms down""",0,0.0,0.503,0.49700000000000005,0.7964,1,2020-10-28,2020-10-28 00:00:00
7,2020-10-28 08:51:00,Samsung C&T to reduce the role of corporate governance reform-Yuanta,0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
8,2020-10-28 08:10:00,Samsung C&T's 3Q results are expected to reduce the role of governance restructuring-Yuanta,0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
9,2020-10-28 08:08:00,"Samsung C&T, ESG management declaration... Mid- to long-term growth expectations-Eugene",0,0.0,0.22399999999999998,0.7759999999999999,0.3818,1,2020-10-28,2020-10-28 00:00:00
10,2020-10-28 07:49:00,"[Click e-sector] “Samsung C&T, 3rd quarter good results”",1,0.0,0.293,0.7070000000000001,0.4404,1,2020-10-28,2020-10-28 00:00:00
11,2020-10-27 17:59:00,Samsung C&T donates 1.1 billion won to Samsung Life Insurance Foundation,-1,0.0,0.27,0.73,0.5719,1,2020-10-28,2020-10-28 00:00:00
12,2020-10-27 17:50:00,Samsung C&T also saves Corona 19...Sales 7.8 trillion,-1,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
13,2020-10-27 17:46:00,Samsung C&T's'de-coal'... All-in to eco-friendly business,0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
14,2020-10-27 16:48:00,"Samsung C&T, halting new coal business... Eco-friendly management transformation",-1,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
15,2020-10-27 16:42:00,"Samsung C&T declares former coal... ""All related new investment and business suspension""",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
16,2020-10-27 16:23:00,"Declaration of coal-free coal Samsung C&T stops new business ""Became a leading company in ESG management...",0,0.10300000000000001,0.0,0.897,-0.1531,-1,2020-10-28,2020-10-28 00:00:00
17,2020-10-27 16:18:00,Samsung C&T's'Old Coal' ... to increase eco-friendly business,0,0.0,0.247,0.753,0.3182,1,2020-10-28,2020-10-28 00:00:00
18,2020-10-27 17:24:00,‘De-coal’ Samsung C&T expands eco-friendly business,0,0.0,0.21899999999999997,0.7809999999999999,0.1027,1,2020-10-28,2020-10-28 00:00:00
19,2020-10-27 17:03:00,Samsung C&T declares coal-free ... to strengthen eco-friendly management,1,0.0,0.223,0.777,0.3182,1,2020-10-28,2020-10-28 00:00:00
20,2020-10-27 16:34:00,Samsung C&T declared “de-coal”... Transition to an eco-friendly business system,0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
21,2020-10-27 16:10:00,"Samsung C&T, the first domestic non-financial company to declare'de-coal'",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
22,2020-10-27 16:05:00,Samsung C&T declares'coal-free' ... expanding eco-friendly portfolio,0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
23,2020-10-27 17:03:00,Samsung C&T declares coal-free ... to strengthen eco-friendly management,1,0.0,0.223,0.777,0.3182,1,2020-10-28,2020-10-28 00:00:00
24,2020-10-27 16:42:00,"Samsung C&T declares former coal... ""All related new investment and business suspension""",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
25,2020-10-27 16:30:00,"Samsung C&T, 3Q operating profit of KRW 21.6 billion… Previous year level",-1,0.0,0.209,0.7909999999999999,0.4404,1,2020-10-28,2020-10-28 00:00:00
26,2020-10-27 17:01:00,Samsung C&T's 3Q operating profit increased even in'Corona 19',0,0.0,0.41700000000000004,0.583,0.6124,1,2020-10-28,2020-10-28 00:00:00
27,2020-10-27 16:46:00,"Samsung C&T, 3Q operating profit of 21.5 billion... 0.4% from the previous year↓",-1,0.0,0.195,0.805,0.4404,1,2020-10-28,2020-10-28 00:00:00
28,2020-10-27 16:33:00,"Samsung C&T, 3Q operating profit of 21.5 billion... 0.4% decrease from the same period last year",-1,0.0,0.162,0.838,0.4404,1,2020-10-28,2020-10-28 00:00:00
29,2020-10-27 16:24:00,"Samsung C&T Trading Division, 3Q operating profit of 46 billion... 70% ↑ compared to the previous year",-1,0.0,0.162,0.838,0.4404,1,2020-10-28,2020-10-28 00:00:00
30,2020-10-27 16:10:00,"Samsung C&T, 3Q operating profit of 21.5 billion won... 0.4% decrease from the previous year",-1,0.0,0.172,0.828,0.4404,1,2020-10-28,2020-10-28 00:00:00
31,2020-10-27 11:28:00,Pay attention to dividends... Samsung C&T and Hotel Shilla's'preferred stock' soared every day,-1,0.10400000000000001,0.0,0.8959999999999999,-0.1027,-1,2020-10-27,2020-10-27 00:00:00
32,2020-10-27 10:38:00,The market pays attention to the possibility of dividend... Samsung C&T and Hotel Shilla'preferred stock' surged,-1,0.0,0.0,1.0,0.0,0,2020-10-27,2020-10-27 00:00:00
33,2020-10-27 09:12:00,"Samsung C&T, strong on expectations for change in governance structure for the second day",1,0.0,0.20199999999999999,0.7979999999999999,0.5106,1,2020-10-27,2020-10-27 00:00:00
34,2020-10-27 07:00:00,Samsung C&T's share price soared 13%.. Reflecting expectations of dividend expansion for inheritance tax,0,0.0,0.145,0.855,0.29600000000000004,1,2020-10-27,2020-10-27 00:00:00
35,2020-10-27 04:09:00,"'Lee Jae-yong's era' expectations... Samsung C&T, up 13%",0,0.0,0.0,1.0,0.0,0,2020-10-27,2020-10-27 00:00:00
36,2020-10-27 05:50:00,"Post Lee Kun-hee governance structure... Instead of Lee Jae-yong's inheritance,'Samsung C&T Card'",0,0.0,0.0,1.0,0.0,0,2020-10-27,2020-10-27 00:00:00
37,2020-10-26 18:18:00,Article 10 Samsung C&T and Samsung Life Holding the Key to Inheritance Tax,0,0.0,0.0,1.0,0.0,0,2020-10-27,2020-10-27 00:00:00
38,2020-10-26 10:25:00,"""10 trillion won in inheritance tax alone""... Samsung C&T·Electronics·Life's stock price'Bright' [Issue+]",-1,0.0,0.252,0.748,0.5719,1,2020-10-26,2020-10-26 00:00:00
39,2020-10-26 17:57:00,Samsung C&T's share price surges ahead of the “New Samsung” governance reform,0,0.0,0.16699999999999998,0.833,0.29600000000000004,1,2020-10-27,2020-10-27 00:00:00
40,2020-10-26 17:42:00,"""Is dividend increase for inheritance tax?""",0,0.0,0.315,0.685,0.3182,1,2020-10-27,2020-10-27 00:00:00
41,2020-10-26 16:04:00,"Samsung C&T, life surge… Securities price ""will increase dividend to prepare inheritance tax""",0,0.0,0.29,0.71,0.5423,1,2020-10-27,2020-10-27 00:00:00
42,2020-10-26 12:08:00,"""The previous day's trading volume 20 times, stock price surged 17%""... Why is Samsung C&T rising?",0,0.0,0.0,1.0,0.0,0,2020-10-26,2020-10-26 00:00:00
43,2020-10-26 11:57:00,'Post Lee Kun-hee era' Actual holding company Samsung C&T stock price surge,0,0.0,0.0,1.0,0.0,0,2020-10-26,2020-10-26 00:00:00
44,2020-10-26 11:20:00,Samsung Group stocks surge… Samsung C&T Hotel Shilla preferred stock upper limit,-1,0.0,0.0,1.0,0.0,0,2020-10-26,2020-10-26 00:00:00
45,2020-10-26 10:16:00,Samsung Group stocks strong in interest in changes in inheritance stakes Samsung C&T surged 18%,1,0.0,0.326,0.674,0.743,1,2020-10-26,2020-10-26 00:00:00
46,2020-10-26 17:51:00,Samsung C&T wins 6 categories at Singapore Safety Contest,1,0.0,0.52,0.48,0.7579,1,2020-10-27,2020-10-27 00:00:00
47,2020-10-26 17:48:00,Samsung C&T wins 6 prizes in Singapore safety contest,1,0.0,0.655,0.345,0.8591,1,2020-10-27,2020-10-27 00:00:00
48,2020-10-26 11:15:00,Samsung C&T wins Singapore Safety Management Competition in 6 categories,1,0.0,0.48100000000000004,0.519,0.7579,1,2020-10-26,2020-10-26 00:00:00
49,2020-10-26 10:33:00,Samsung C&T wins Singapore Safety Management Competition in 6 categories,1,0.0,0.48100000000000004,0.519,0.7579,1,2020-10-26,2020-10-26 00:00:00
50,2020-10-26 10:29:00,Samsung C&T wins Singapore Construction Safety Contest in 6 categories,1,0.0,0.48100000000000004,0.519,0.7579,1,2020-10-26,2020-10-26 00:00:00
51,2020-10-26 10:17:00,Samsung C&T wins 6 prizes in Singapore safety contest,1,0.0,0.655,0.345,0.8591,1,2020-10-26,2020-10-26 00:00:00
52,2020-10-26 10:03:00,Samsung C&T wins Singapore Safety Management Competition in 6 categories,1,0.0,0.48100000000000004,0.519,0.7579,1,2020-10-26,2020-10-26 00:00:00
53,2020-10-26 09:41:00,Samsung C&T wins 6 prizes in Singapore safety contest,1,0.0,0.655,0.345,0.8591,1,2020-10-26,2020-10-26 00:00:00
54,2020-10-26 09:36:00,Samsung C&T's'Singapore Safety Management Competition' awarded in 6 categories,0,0.0,0.478,0.522,0.6705,1,2020-10-26,2020-10-26 00:00:00
55,2020-10-26 17:17:00,"The core of'Next Lee Kun-hee era' Samsung C&T surged 13.4%,'the largest in 5 years'",0,0.0,0.0,1.0,0.0,0,2020-10-27,2020-10-27 00:00:00
56,2020-10-26 09:56:00,Samsung C&T and Samsung Life Insurance's stock price surge,0,0.0,0.0,1.0,0.0,0,2020-10-26,2020-10-26 00:00:00
57,2020-10-26 14:54:00,[Features] Samsung C&T's stock price surged 19% during the week,0,0.0,0.0,1.0,0.0,0,2020-10-26,2020-10-26 00:00:00
58,2020-10-26 09:23:00,"[Features] Key highlights of governance reorganization...Samsung C&T, soaring early in the market",0,0.0,0.0,1.0,0.0,0,2020-10-26,2020-10-26 00:00:00
59,2020-10-26 09:13:00,"[Features] Samsung C&T, positive impact on corporate governance reform'surge'",0,0.0,0.31,0.69,0.5574,1,2020-10-26,2020-10-26 00:00:00
60,2020-10-26 09:09:00,"[Features] Samsung C&T, 15% early in the market ↑...",0,0.0,0.0,1.0,0.0,0,2020-10-26,2020-10-26 00:00:00
61,2020-10-26 10:40:00,Samsung C&T wins 6 categories of safety contest organized by Singapore Land Transportation Authority,1,0.0,0.43799999999999994,0.562,0.7783,1,2020-10-26,2020-10-26 00:00:00
62,2020-10-26 09:50:00,Samsung C&T wins Singapore Land Transportation Authority safety contest in 6 categories,1,0.0,0.494,0.506,0.7783,1,2020-10-26,2020-10-26 00:00:00
63,2020-10-26 09:14:00,"KOSPI, weak rise in the 2360 oath Samsung C&T surge",-1,0.244,0.0,0.7559999999999999,-0.4404,-1,2020-10-26,2020-10-26 00:00:00
64,2020-10-26 09:01:00,"Samsung C&T, any change is positive for shareholders-KB",0,0.0,0.34,0.66,0.5574,1,2020-10-26,2020-10-26 00:00:00
65,2020-10-26 08:39:00,Samsung C&T expects positive impact from group governance change-KB證,0,0.0,0.31,0.69,0.5574,1,2020-10-26,2020-10-26 00:00:00
66,2020-10-26 08:38:00,"""Changes in Samsung C&T's governance structure, positive for shareholders""-KB Securities",0,0.0,0.42,0.58,0.7003,1,2020-10-26,2020-10-26 00:00:00
67,2020-10-26 08:35:00,"[Hot-Line] “Samsung C&T, any change in corporate governance undermines corporate value ...",0,0.162,0.162,0.6759999999999999,0.0,0,2020-10-26,2020-10-26 00:00:00
68,2020-10-26 08:54:00,"""Vice Chairman Lee Jae-yong's inheritance ratio of Samsung Life Insurance, Samsung C&T's conversion to a holding company has little effect""...",0,0.0,0.0,1.0,0.0,0,2020-10-26,2020-10-26 00:00:00
69,2020-10-25 18:22:00,Samsung C&T returns to public bond market in 3 years,0,0.0,0.0,1.0,0.0,0,2020-10-26,2020-10-26 00:00:00
70,2020-10-22 14:27:00,"'Cheil Industries and Samsung C&T' merger trial begins, prosecution vs. Samsung's core issue...",-1,0.21100000000000002,0.0,0.789,-0.4939,-1,2020-10-22,2020-10-22 00:00:00
71,2020-10-21 08:41:00,Samsung C&T Guho Plus launches winter collection,1,0.0,0.0,1.0,0.0,0,2020-10-21,2020-10-21 00:00:00
72,2020-10-20 11:34:00,Samsung C&T SSF Shop holds a discount event for the 5th anniversary,0,0.0,0.0,1.0,0.0,0,2020-10-20,2020-10-20 00:00:00
73,2020-10-20 10:11:00,Samsung C&T opens a shopping event for the 5th anniversary of SSF Shop,0,0.0,0.0,1.0,0.0,0,2020-10-20,2020-10-20 00:00:00
74,2020-10-20 08:58:00,Samsung C&T SSF Shop Opens 5th Anniversary “Big Market”,0,0.0,0.0,1.0,0.0,0,2020-10-20,2020-10-20 00:00:00
75,2020-10-19 17:52:00,'Raemian Atry' constructed by Samsung C&T Construction Division,0,0.0,0.0,1.0,0.0,0,2020-10-20,2020-10-20 00:00:00
76,2020-10-19 11:14:00,Samsung C&T Raemian Artrich'World Landscape Architects' Association Award',0,0.0,0.33299999999999996,0.667,0.5423,1,2020-10-19,2020-10-19 00:00:00
77,2020-10-19 09:21:00,Samsung C&T Raemian Artrich Received '2020 World Landscape Architects' Association Award',0,0.0,0.259,0.741,0.5423,1,2020-10-19,2020-10-19 00:00:00
78,2020-10-19 17:10:00,"[An eye-catching pre-sale complex] Samsung C&T, Raemian One Bailey",-1,0.0,0.0,1.0,0.0,0,2020-10-20,2020-10-20 00:00:00
79,2020-10-19 10:45:00,"Samsung C&T's construction Raemian Atrich, awarded IFLA heat island phenomenon and fire resistance category",0,0.14,0.158,0.7020000000000001,0.0772,0,2020-10-19,2020-10-19 00:00:00
80,2020-10-19 10:11:00,Samsung C&T'Raemian Art Rich' won the 2020 World Landscape Architects Association Award,0,0.0,0.545,0.455,0.8957,1,2020-10-19,2020-10-19 00:00:00
81,2020-10-19 09:28:00,Samsung C&T wins'Raemian Artrich' World Landscape Architects Association Award,1,0.0,0.304,0.696,0.5423,1,2020-10-19,2020-10-19 00:00:00
