,Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred,New_date(str),New_Date(dt)
0,2020-10-30 14:47:00,"Sharing technology, giving know-how...POSCO's unique'R&D win-win management'",1,0.0,0.51,0.49,0.6369,1,2020-10-30,2020-10-30 00:00:00
1,2020-10-30 04:02:00,"200 patents including POSCO, electric vehicle charging... Free of charge to 88 places in China",0,0.0,0.191,0.809,0.5106,1,2020-10-30,2020-10-30 00:00:00
2,2020-10-30 13:35:00,POSCO conducts'training tailored to corporate demand' for suppliers,-1,0.17600000000000002,0.0,0.8240000000000001,-0.128,-1,2020-10-30,2020-10-30 00:00:00
3,2020-10-30 11:26:00,POSCO to develop and operate training programs to develop technological capabilities for employees of suppliers,-1,0.0,0.0,1.0,0.0,0,2020-10-30,2020-10-30 00:00:00
4,2020-10-29 15:38:00,"General Federation of Maritime Industries' Statement ""Opposite to Establish POSCO Logistics Subsidiary""",0,0.0,0.0,1.0,0.0,0,2020-10-29,2020-10-29 00:00:00
5,2020-10-28 17:40:00,POSCO·LG Electronics·KT&G… The undervalued 株 to spread wings next year,1,0.0,0.0,1.0,0.0,0,2020-10-29,2020-10-29 00:00:00
6,2020-10-28 14:59:00,"[E-Daily N] POSCO Chairman Jeong-Woo Choi “Accelerating the change in the steel industry, joint efforts in the industry...",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
7,2020-10-28 11:35:00,"POSCO Chairman Jeong-Woo Choi “Steel, the key to overcoming the megatrend… Carbon neutral global cooperation...",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
8,2020-10-28 11:22:00,"Jeong-Woo Choi, Chairman of POSCO ""We need to implement hydrogen-based carbonization in the steel process.""",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
9,2020-10-28 11:02:00,"POSCO Chairman Jeong-Woo Choi, ""Global to overcome megatrend and achieve carbon neutrality...",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
10,2020-10-28 11:01:00,"POSCO Chairman Jeong-Woo Choi ""I need to prepare for a new 10 years in the steel industry""",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
11,2020-10-28 11:00:00,"POSCO Chairman Jeong-Woo Choi ""Leading the New Mobility Era""… Development of new steel materials for future vehicles",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
12,2020-10-28 11:00:00,"POSCO Chairman Jeong-Woo Choi ""Leading the New Mobility Era""… Development of new steel materials for future vehicles",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
13,2020-10-28 11:00:00,"POSCO Chairman Jeong-Woo Choi ""Leading the New Mobility Era""… Development of new steel materials for future vehicles",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
14,2020-10-28 11:00:00,"POSCO Chairman Jeong-Woo Choi ""Leading the New Mobility Era""… Development of new steel materials for future vehicles",0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
15,2020-10-28 10:54:00,"POSCO Chairman Jeong-Woo Choi ""Steel is the most important material in the future""",0,0.0,0.149,0.851,0.2716,1,2020-10-28,2020-10-28 00:00:00
16,2020-10-28 10:52:00,POSCO apartment meets with Munrae ironworks,0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
17,2020-10-27 18:10:00,"POSCO, Global Standard Management Awards,'Grand Prize' in 3 categories",0,0.0,0.32,0.68,0.5106,1,2020-10-28,2020-10-28 00:00:00
18,2020-10-27 17:48:00,POSCO Group's'Global Standard Management Awards' 3 Winners,1,0.0,0.604,0.396,0.7269,1,2020-10-28,2020-10-28 00:00:00
19,2020-10-27 13:05:00,Grand Prize in three areas of POSCO's “Global Standard Management Awards”,0,0.0,0.41200000000000003,0.588,0.743,1,2020-10-27,2020-10-27 00:00:00
20,2020-10-27 12:57:00,POSCO Group wins three prizes at the'Global Standard Management Awards',1,0.0,0.581,0.419,0.8658,1,2020-10-27,2020-10-27 00:00:00
21,2020-10-27 11:04:00,POSCO Group wins 3 global standard management awards,1,0.0,0.573,0.42700000000000005,0.7717,1,2020-10-27,2020-10-27 00:00:00
22,2020-10-27 11:02:00,POSCO Group's'Global Standard Management Awards' 3 Winners,1,0.0,0.604,0.396,0.7269,1,2020-10-27,2020-10-27 00:00:00
23,2020-10-27 11:02:00,POSCO Group's'Global Standard Management Awards' 3 Winners,1,0.0,0.604,0.396,0.7269,1,2020-10-27,2020-10-27 00:00:00
24,2020-10-27 11:01:00,POSCO Group received 3 crowns at the Global Standard Management Awards,0,0.0,0.25,0.75,0.4588,1,2020-10-27,2020-10-27 00:00:00
25,2020-10-27 11:01:00,POSCO Group received 3 crowns at the Global Standard Management Awards,0,0.0,0.25,0.75,0.4588,1,2020-10-27,2020-10-27 00:00:00
26,2020-10-27 11:00:00,POSCO Group wins 3 global standard management awards,1,0.0,0.573,0.42700000000000005,0.7717,1,2020-10-27,2020-10-27 00:00:00
27,2020-10-27 11:00:00,POSCO Group wins 3 global standard management awards,1,0.0,0.573,0.42700000000000005,0.7717,1,2020-10-27,2020-10-27 00:00:00
28,2020-10-27 17:49:00,Shipowners' Association “The government office also demands withdrawal of the establishment of POSCO logistics subsidiary”,0,0.0,0.073,0.927,0.0258,0,2020-10-28,2020-10-28 00:00:00
29,2020-10-27 17:28:00,POSCO won the grand prize in the evaluation of excellent company by the Korea Corporate Governance Service,0,0.0,0.513,0.48700000000000004,0.9287,1,2020-10-28,2020-10-28 00:00:00
30,2020-10-27 17:28:00,POSCO won the grand prize in the evaluation of excellent company by the Korea Corporate Governance Service,0,0.0,0.513,0.48700000000000004,0.9287,1,2020-10-28,2020-10-28 00:00:00
31,2020-10-27 17:23:00,POSCO wins the grand prize for corporate governance evaluation by the Korea Corporate Governance Service,1,0.0,0.455,0.545,0.875,1,2020-10-28,2020-10-28 00:00:00
