,Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred,New_date(str),New_Date(dt)
0,2020-10-31 09:07:00,[Weekly HOT Stock] Kia Motors'focused' on surplus in 3Q… Institutions net buying tax,0,0.259,0.0,0.741,-0.6369,-1,2020-10-31,2020-10-31 00:00:00
1,2020-10-30 17:41:00,GM Korea union partial strike...Kia Motors also votes for or against next month,0,0.0,0.0,1.0,0.0,0,2020-10-31,2020-10-31 00:00:00
2,2020-10-30 04:02:00,"Hyundai-Kia Motors, average 32 years of trading period... Technology development and manpower development with partners `Acceleration...",0,0.0,0.0,1.0,0.0,0,2020-10-30,2020-10-30 00:00:00
3,2020-10-29 15:17:00,"After Kia Motors, GM Korea will also go on strike... will Korean automobile exports meet the reef",0,0.20800000000000002,0.0,0.792,-0.6369,-1,2020-10-29,2020-10-29 00:00:00
4,2020-10-29 10:20:00,Labor and management of Kia Motors donated '9 Rays' to welfare organizations nationwide for free,0,0.205,0.161,0.634,-0.2263,-1,2020-10-29,2020-10-29 00:00:00
5,2020-10-29 09:37:00,Kia Motors' labor and management donated 9 Rays to social welfare organizations nationwide,0,0.276,0.0,0.7240000000000001,-0.6369,-1,2020-10-29,2020-10-29 00:00:00
6,2020-10-29 09:30:00,Kia Motors' labor and management donated 9 Rays to the underprivileged,0,0.318,0.0,0.682,-0.6369,-1,2020-10-29,2020-10-29 00:00:00
7,2020-10-29 09:14:00,Kia Motors' labor and management donated 9 Rays to social welfare organizations nationwide,0,0.276,0.0,0.7240000000000001,-0.6369,-1,2020-10-29,2020-10-29 00:00:00
8,2020-10-29 08:52:00,Kia Motors' domestic business division's labor and management donated 9'Rays' for the underprivileged,0,0.259,0.0,0.741,-0.6369,-1,2020-10-29,2020-10-29 00:00:00
9,2020-10-28 15:30:00,Kia Motors to develop next-generation military vehicles... EV·EV technology utilization review,0,0.29600000000000004,0.0,0.7040000000000001,-0.6369,-1,2020-10-28,2020-10-28 00:00:00
10,2020-10-28 09:14:00,Kia Motors to develop military business capabilities... Next-generation military vehicle standard platform development,0,0.259,0.0,0.741,-0.6369,-1,2020-10-28,2020-10-28 00:00:00
11,2020-10-28 14:44:00,Kia Motors' 52-week report renewed 4 days in a row,0,0.375,0.0,0.625,-0.6369,-1,2020-10-28,2020-10-28 00:00:00
12,2020-10-28 11:36:00,“Strengthening the logistics business”… Kia Motors develops next-generation military vehicle standard platform,1,0.276,0.0,0.7240000000000001,-0.6369,-1,2020-10-28,2020-10-28 00:00:00
13,2020-10-28 10:34:00,Automatic transmission and heated seats...,-1,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
14,2020-10-28 09:21:00,Kia Motors develops next-generation military vehicle standard platform... “Strengthening the capabilities of military business”,1,0.244,0.0,0.7559999999999999,-0.6369,-1,2020-10-28,2020-10-28 00:00:00
15,2020-10-28 09:36:00,Kia Motors' stock price surges through bad news,-1,0.562,0.0,0.43799999999999994,-0.8271,-1,2020-10-28,2020-10-28 00:00:00
16,2020-10-28 09:18:00,"[Features] ""Let's take a break"" Hyundai-Kia Motors fell back in 3 days",-1,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
17,2020-10-28 09:13:00,[Features] Hyundai·Kia Motors fell after 3 trading days,0,0.0,0.0,1.0,0.0,0,2020-10-28,2020-10-28 00:00:00
18,2020-10-28 07:10:00,Kia Motors union to secure strike right... Next week's industrial action vote for or against,0,0.284,0.11900000000000001,0.597,-0.5106,-1,2020-10-28,2020-10-28 00:00:00
19,2020-10-28 07:06:00,Kia Motors union also went on strike… Pros and cons voting for industrial action next month,0,0.21899999999999997,0.0,0.7809999999999999,-0.6369,-1,2020-10-28,2020-10-28 00:00:00
20,2020-10-28 04:22:00,Kia Motors surged 10.3% on the first day after 3Q earnings announcement,0,0.276,0.0,0.7240000000000001,-0.6369,-1,2020-10-28,2020-10-28 00:00:00
21,2020-10-27 17:42:00,'1 trillion quality cost' Kia Motors surged 10%...share price highest in 58 months,0,0.259,0.0,0.741,-0.6369,-1,2020-10-28,2020-10-28 00:00:00
22,2020-10-27 17:23:00,"""Even if you accumulate 1 兆 of provision, you will be surplus""... Kia Motors surged 10%",0,0.244,0.0,0.7559999999999999,-0.6369,-1,2020-10-28,2020-10-28 00:00:00
23,2020-10-27 15:50:00,"Even after accumulating provisions, this is such a performance?... Kia Motors surged by 10%",0,0.259,0.0,0.741,-0.6369,-1,2020-10-27,2020-10-27 00:00:00
24,2020-10-27 16:21:00,Kia Motors Sustainability Management Awards Report Category Grand Prize for 3 consecutive years,-1,0.195,0.433,0.37200000000000005,0.6249,1,2020-10-28,2020-10-28 00:00:00
25,2020-10-27 10:24:00,"Kia Motors, Grand Prize in the'Sustainability Management Awards Report' category at the Global Standard Management Awards",0,0.153,0.447,0.4,0.7964,1,2020-10-27,2020-10-27 00:00:00
26,2020-10-27 10:07:00,Kia Motors won the Global Standard Management Award for 3 consecutive years,-1,0.21600000000000003,0.371,0.41200000000000003,0.4588,1,2020-10-27,2020-10-27 00:00:00
27,2020-10-27 16:19:00,"Kia Motors' union ""Sudden drop in performance due to quality costs…Responsible for management and withdrawal""",-1,0.325,0.057,0.619,-0.7351,-1,2020-10-28,2020-10-28 00:00:00
28,2020-10-27 08:27:00,"Kia Motors Union ""Decision on quality cost big bath, withdraw from the board of directors""",0,0.231,0.0,0.769,-0.6369,-1,2020-10-27,2020-10-27 00:00:00
29,2020-10-27 16:01:00,Kia Motors' highest price in 58 months,1,0.41200000000000003,0.0,0.588,-0.6369,-1,2020-10-28,2020-10-28 00:00:00
30,2020-10-27 15:55:00,Foreigners and institutions returning to Hyundai and Kia's surprise performance,0,0.0,0.18899999999999997,0.8109999999999999,0.2732,1,2020-10-27,2020-10-27 00:00:00
31,2020-10-27 09:20:00,"[Features] Hyundai·Kia Motors,'surprising performance' excluding provisions...stock prices surge",0,0.0,0.0,1.0,0.0,0,2020-10-27,2020-10-27 00:00:00
32,2020-10-27 15:31:00,"[Features] Kia Motors, Increasing More Than 9% in Earnings Surprise",0,0.294,0.147,0.5589999999999999,-0.4767,-1,2020-10-27,2020-10-27 00:00:00
33,2020-10-27 15:18:00,Kia Motors aims at 1 trillion in 4Q operating profit after 7 years,-1,0.45299999999999996,0.145,0.401,-0.7983,-1,2020-10-27,2020-10-27 00:00:00
34,2020-10-27 15:10:00,Kia Motors won the grand prize in the report category at the Sustainability Management Awards,0,0.154,0.478,0.368,0.8316,1,2020-10-27,2020-10-27 00:00:00
35,2020-10-27 04:02:00,Kia Motors Reveals Transparent ESG Information as Future Mobility Leader,0,0.318,0.0,0.682,-0.6369,-1,2020-10-27,2020-10-27 00:00:00
36,2020-10-27 11:42:00,"Kia Motors' Institutional Responsibilities, Stock Price Up 10%… ""85,000 won goes""",0,0.249,0.21899999999999997,0.5329999999999999,-0.128,-1,2020-10-27,2020-10-27 00:00:00
37,2020-10-27 11:34:00,"Song Ho-sung, president of Kia Motors, “I will release an electric car that is as cheap as an internal combustion locomotive in 5 years”",0,0.16,0.0,0.84,-0.6369,-1,2020-10-27,2020-10-27 00:00:00
38,2020-10-27 11:09:00,Shake quality cost and improve constitution... Hyundai-Kia Motors starts next year's highest performance,1,0.109,0.18600000000000003,0.705,0.29600000000000004,1,2020-10-27,2020-10-27 00:00:00
39,2020-10-27 10:51:00,[Features] Hyundai·Kia Motors “Strengthened” in the government's future car strategy notice,1,0.0,0.0,1.0,0.0,0,2020-10-27,2020-10-27 00:00:00
40,2020-10-27 10:40:00,Kia Motors Records Highest Price in 5 Years in Third Quarter,1,0.318,0.0,0.682,-0.6369,-1,2020-10-27,2020-10-27 00:00:00
41,2020-10-27 09:22:00,"[Features] Kia Motors, strong in 3Q earnings",1,0.336,0.264,0.4,-0.2263,-1,2020-10-27,2020-10-27 00:00:00
42,2020-10-27 09:10:00,[Features] In anticipation of improving Hyundai Motor and Kia's earnings ↑,0,0.0,0.344,0.6559999999999999,0.4939,1,2020-10-27,2020-10-27 00:00:00
43,2020-10-27 09:06:00,"Kia Motors, 4% Strong… Sold well in the third quarter",1,0.294,0.147,0.5589999999999999,-0.4767,-1,2020-10-27,2020-10-27 00:00:00
44,2020-10-27 08:31:00,Kia Motors Records Good Performance Excluding Provisions-Raising,1,0.34700000000000003,0.24,0.413,-0.3182,-1,2020-10-27,2020-10-27 00:00:00
45,2020-10-27 08:19:00,Kia Motors' surprise results excluding provisions-raising,0,0.408,0.204,0.38799999999999996,-0.4767,-1,2020-10-27,2020-10-27 00:00:00
46,2020-10-27 08:39:00,"[Hot-Line] ""Kia Motors, 3Q Earnings Surprise…Goal ↑""",0,0.41200000000000003,0.0,0.588,-0.6369,-1,2020-10-27,2020-10-27 00:00:00
47,2020-10-27 07:59:00,"Kia Motors' target price increased by 30%, exceeding KRW 1 trillion in operating profits excluding quality costs-Shin Young",-1,0.18100000000000002,0.21600000000000003,0.603,-0.0516,0,2020-10-27,2020-10-27 00:00:00
48,2020-10-26 18:25:00,"Kia Motors recruits designer Kang Won-kyu from BMW ""Enhancing design capabilities""",0,0.29600000000000004,0.0,0.7040000000000001,-0.6369,-1,2020-10-27,2020-10-27 00:00:00
49,2020-10-26 15:18:00,Kia Motors recruits designer Kang Won-kyu,0,0.457,0.0,0.5429999999999999,-0.6369,-1,2020-10-26,2020-10-26 00:00:00
50,2020-10-26 15:10:00,Kia Motors recruits designer Kang Won-kyu,0,0.457,0.0,0.5429999999999999,-0.6369,-1,2020-10-26,2020-10-26 00:00:00
51,2020-10-26 17:45:00,"Kia Motors' 14th'Grand Master'... 4,000 cumulative sales",0,0.41200000000000003,0.0,0.588,-0.6369,-1,2020-10-27,2020-10-27 00:00:00
52,2020-10-26 11:16:00,"Dong-seop Shim, sales manager of Kia Motors, became the'Grand Master' with 4,000 units sold in total",0,0.21899999999999997,0.0,0.7809999999999999,-0.6369,-1,2020-10-26,2020-10-26 00:00:00
53,2020-10-26 10:01:00,"[People] Kia Motors Sales Manager Dong-seop Shim, became the 14th “Grand Master”",0,0.276,0.0,0.7240000000000001,-0.6369,-1,2020-10-26,2020-10-26 00:00:00
54,2020-10-26 09:49:00,"What is the secret of the'Grand Master' for Kia Motors' 4,000 units in 26 years?",0,0.231,0.0,0.769,-0.6369,-1,2020-10-26,2020-10-26 00:00:00
